qseqid,sseqid,evalue,bitscore,pident,length,sgi,sacc,staxids,sscinames,scomnames
seq0,gi|2209200980|gb|MW803833.1|,9.249999999999999e-55,226.0,100.0,122,2209200980,MW803833,9606,Homo sapiens,human
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,98.75,80,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.77e-29,141.0,100.0,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,2.44e-28,139.0,97.561,82,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,8.76e-28,137.0,100.0,74,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,8.76e-28,137.0,100.0,74,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,100.0,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,100.0,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,98.684,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,98.684,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,97.5,80,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,100.0,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,98.684,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,100.0,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,98.684,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,98.684,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,98.701,77,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,100.0,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,98.684,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,98.701,77,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,100.0,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,98.684,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.1500000000000004e-27,135.0,100.0,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.47e-25,130.0,97.368,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.47e-25,130.0,97.368,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.47e-25,130.0,97.368,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,5.27e-25,128.0,97.368,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,5.27e-25,128.0,96.154,78,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.8999999999999998e-24,126.0,96.104,77,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.8999999999999998e-24,126.0,96.104,77,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.8999999999999998e-24,126.0,96.104,77,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.819999999999999e-24,124.0,96.053,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.819999999999999e-24,124.0,96.053,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,2.45e-23,122.0,98.551,69,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,8.819999999999999e-23,121.0,100.0,65,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,8.819999999999999e-23,121.0,94.872,78,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.17e-22,119.0,97.143,70,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.17e-22,119.0,97.143,70,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.1400000000000001e-21,117.0,95.89,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.1400000000000001e-21,117.0,100.0,63,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.1400000000000001e-21,117.0,95.89,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.1400000000000001e-21,117.0,95.89,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.1400000000000001e-21,117.0,100.0,63,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.1400000000000001e-21,117.0,98.507,67,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.1400000000000001e-21,117.0,95.89,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.1400000000000001e-21,117.0,95.89,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.1400000000000001e-21,117.0,95.89,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,98.485,66,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,93.59,78,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,94.667,75,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.48e-20,113.0,95.775,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.48e-20,113.0,95.775,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,5.31e-20,111.0,94.521,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,95.652,69,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,95.652,69,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,95.588,68,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,100.0,58,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,96.875,64,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,100.0,58,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,95.588,68,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,94.366,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,91.139,79,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,2.47e-18,106.0,100.0,57,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,8.89e-18,104.0,93.056,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,8.89e-18,104.0,98.333,60,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.2e-17,102.0,100.0,55,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.2e-17,102.0,100.0,55,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.2e-17,102.0,94.118,68,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq22,gi|959236254|emb|LN899827.1|,3.2e-17,102.0,94.118,68,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
